loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,term_months,emp_length_years,log_annual_inc,log_loan_amnt,loan_to_income_ratio,installment_to_monthly_income,annual_income_to_installment,fico_avg,credit_history_years,inquiries_per_open_account,delinq_per_open_account,pub_rec_per_open_account,has_bankruptcy,is_mortgage
10375.0,10375.0,10375.0, 60 months,19.89,274.24,E,E3,10+ years,OWN,100000.0,Verified,Dec-2015,medical,NC,8.89,0.0,685.0,689.0,1.0,47.0,,11.0,0.0,24312.0,77.9,27.0,w,684.0,680.0,0.0,47.0,0.0,0.0,90752.0,1.0,1.0,0.0,0.0,94.0,16749.0,90.0,5.0,9.0,6233.0,82.0,31200.0,3.0,0.0,3.0,9.0,8250.0,3136.0,87.4,0.0,0.0,207.0,110.0,1.0,1.0,3.0,9.0,,2.0,,1.0,6.0,9.0,6.0,8.0,13.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,5.0,85.2,83.3,0.0,0.0,102998.0,41061.0,24800.0,18698.0,Cash,60,10.0,11.51293546492023,9.24725072599628,0.1037489625103749,0.03290485141782986,363.3192849876471,687.0,17.248459958932237,0.08333333333333333,0.0,0.0,0,0
30000.0,30000.0,30000.0, 60 months,18.49,769.83,E,E2,< 1 year,MORTGAGE,73000.0,Verified,Dec-2015,other,NJ,17.01,0.0,660.0,664.0,2.0,40.0,,8.0,0.0,26697.0,93.0,18.0,w,564.0,560.0,0.0,,0.0,0.0,33199.0,2.0,2.0,0.0,1.0,13.0,6502.0,52.0,2.0,5.0,17743.0,81.0,28700.0,1.0,1.0,6.0,6.0,4150.0,1340.0,94.5,0.0,0.0,147.0,208.0,4.0,4.0,0.0,4.0,40.0,1.0,40.0,0.0,3.0,6.0,3.0,3.0,9.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,2.0,94.4,100.0,0.0,0.0,41140.0,33199.0,24500.0,12440.0,Cash,60,0.0,11.19822841866684,10.308985993422082,0.41095327461267656,0.12652659836739166,94.7031122296745,662.0,17.333333333333332,0.2222222222222222,0.0,0.0,0,1
16700.0,16700.0,16700.0, 36 months,8.49,527.11,B,B1,< 1 year,MORTGAGE,42000.0,Source Verified,Dec-2015,debt_consolidation,CA,19.66,0.0,690.0,694.0,1.0,27.0,,11.0,0.0,13885.0,54.0,32.0,w,554.0,550.0,0.0,64.0,0.0,0.0,202804.0,1.0,1.0,0.0,1.0,24.0,829.0,14.0,2.0,4.0,6784.0,46.0,25700.0,0.0,6.0,4.0,5.0,18437.0,6407.0,59.7,0.0,0.0,156.0,136.0,3.0,3.0,5.0,8.0,27.0,0.0,27.0,3.0,2.0,6.0,3.0,11.0,7.0,8.0,20.0,6.0,11.0,0.0,0.0,0.0,2.0,78.1,33.3,0.0,0.0,224700.0,14714.0,15900.0,6000.0,Cash,36,0.0,10.645448706505872,9.723223876851618,0.3976095807242685,0.15055984004570122,79.52888602753214,692.0,12.999315537303216,0.08333333333333333,0.0,0.0,0,1
8000.0,8000.0,8000.0, 36 months,9.8,257.39,B,B3,3 years,MORTGAGE,37000.0,Verified,Dec-2015,debt_consolidation,OH,38.474000000000004,0.0,710.0,714.0,0.0,35.0,,10.0,0.0,7941.0,28.9,24.0,w,724.0,720.0,0.0,,0.0,0.0,49644.0,0.0,3.0,1.0,4.0,7.0,41703.0,79.0,1.0,2.0,3476.0,62.0,27500.0,5.0,6.0,2.0,7.0,4964.0,835.0,83.6,0.0,0.0,136.0,243.0,12.0,7.0,1.0,12.0,,4.0,35.0,0.0,2.0,4.0,2.0,7.0,9.0,7.0,14.0,4.0,10.0,0.0,0.0,0.0,2.0,91.3,50.0,0.0,0.0,80107.0,49644.0,5100.0,52607.0,Cash,36,3.0,10.518700218288165,8.987321812850123,0.21621037269262994,0.0834507727223603,143.1943960679593,712.0,20.249144421629023,0.0,0.0,0.0,0,1
28000.0,28000.0,28000.0, 36 months,5.32,843.22,A,A1,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2015,credit_card,CA,17.62,0.0,740.0,744.0,0.0,,,15.0,0.0,32566.0,32.6,26.0,w,749.0,745.0,0.0,,0.0,0.0,239403.0,1.0,2.0,0.0,1.0,22.0,40840.0,66.0,3.0,3.0,11872.0,39.0,99900.0,2.0,0.0,1.0,5.0,15960.0,59561.0,32.6,0.0,0.0,104.0,234.0,5.0,5.0,1.0,5.0,,10.0,,0.0,7.0,8.0,9.0,12.0,6.0,12.0,19.0,8.0,15.0,0.0,0.0,0.0,4.0,100.0,22.2,0.0,0.0,328422.0,73406.0,88400.0,60522.0,Cash,36,10.0,11.561725152903833,10.239995502805314,0.2666641270083142,0.09635698777282596,124.37516287223708,742.0,19.498973305954827,0.0,0.0,0.0,0,1
35000.0,35000.0,35000.0, 60 months,19.48,917.19,E,E2,10+ years,MORTGAGE,80500.0,Verified,Dec-2015,debt_consolidation,KY,18.93,0.0,740.0,744.0,0.0,,,11.0,0.0,8773.0,38.3,19.0,w,709.0,705.0,0.0,,0.0,0.0,262257.0,0.0,1.0,1.0,2.0,7.0,47216.0,41.0,0.0,2.0,4640.0,39.0,22900.0,0.0,1.0,0.0,6.0,29140.0,11900.0,33.5,0.0,0.0,160.0,162.0,13.0,7.0,2.0,69.0,,15.0,,0.0,2.0,3.0,4.0,7.0,6.0,8.0,11.0,3.0,11.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,290656.0,55989.0,17900.0,56749.0,Cash,60,10.0,11.296024885689746,10.463131911491967,0.4347772077365499,0.1367035969793323,87.67248608675764,742.0,13.500342231348391,0.0,0.0,0.0,0,1
20000.0,20000.0,20000.0, 60 months,13.99,465.27,C,C4,10+ years,OWN,60000.0,Not Verified,Dec-2015,debt_consolidation,NE,23.24,0.0,735.0,739.0,1.0,71.0,61.0,14.0,1.0,4985.0,30.0,27.0,w,609.0,605.0,0.0,71.0,0.0,0.0,171715.0,2.0,4.0,2.0,2.0,11.0,20386.0,47.0,2.0,5.0,3714.0,42.0,16600.0,2.0,6.0,6.0,8.0,12265.0,6086.0,37.9,0.0,0.0,235.0,168.0,1.0,1.0,1.0,7.0,,1.0,,1.0,1.0,3.0,4.0,6.0,14.0,8.0,12.0,3.0,14.0,0.0,0.0,0.0,5.0,96.3,25.0,1.0,0.0,207121.0,25371.0,9800.0,43320.0,Cash,60,10.0,11.002116507732017,9.903537551286169,0.3333277778703688,0.09303539292141572,128.68080725759754,737.0,19.583846680355922,0.06666666666666667,0.0,0.06666666666666667,1,0
13200.0,13200.0,13200.0, 36 months,9.76,424.45,B,B3,10+ years,MORTGAGE,50891.0,Source Verified,Dec-2015,debt_consolidation,CA,13.07,0.0,660.0,664.0,1.0,38.0,,11.0,0.0,13265.0,50.6,20.0,w,684.0,680.0,1.0,,0.0,658.0,188438.0,1.0,1.0,0.0,0.0,116.0,6758.0,34.0,2.0,6.0,3502.0,43.0,26200.0,2.0,1.0,3.0,7.0,17131.0,4335.0,61.6,0.0,0.0,147.0,175.0,2.0,2.0,3.0,9.0,38.0,2.0,38.0,0.0,2.0,7.0,3.0,5.0,5.0,9.0,12.0,7.0,11.0,0.0,0.0,0.0,3.0,94.7,33.3,0.0,0.0,216156.0,20023.0,11300.0,19956.0,Cash,36,10.0,10.83746101926259,9.488047863280759,0.25937278943645364,0.10006090014341,119.61687624867787,662.0,14.584531143052704,0.08333333333333333,0.0,0.0,0,1
30000.0,30000.0,30000.0, 60 months,9.17,625.23,B,B2,2 years,RENT,265000.0,Source Verified,Dec-2015,house,OR,8.54,0.0,725.0,729.0,0.0,30.0,90.0,13.0,1.0,12758.0,37.6,30.0,w,779.0,775.0,0.0,,0.0,335.0,63104.0,0.0,4.0,1.0,4.0,11.0,50346.0,59.0,0.0,0.0,12731.0,53.0,33900.0,0.0,0.0,2.0,4.0,5259.0,21142.0,37.6,0.0,0.0,152.0,344.0,33.0,11.0,1.0,33.0,30.0,7.0,30.0,0.0,4.0,4.0,7.0,11.0,14.0,8.0,15.0,4.0,13.0,0.0,0.0,0.0,1.0,96.6,0.0,1.0,0.0,120033.0,63104.0,33900.0,86133.0,Cash,60,2.0,12.487488878546145,10.308985993422082,0.07499981250046875,0.018756337309880702,638.7429538667901,727.0,28.66803559206023,0.0,0.0,0.07142857142857142,1,0
3000.0,3000.0,3000.0, 36 months,19.89,111.33,E,E3,4 years,MORTGAGE,48000.0,Verified,Dec-2015,debt_consolidation,CA,35.33,0.0,665.0,669.0,1.0,,61.0,16.0,1.0,6651.0,29.3,19.0,w,689.0,685.0,0.0,,0.0,0.0,54088.0,3.0,2.0,2.0,2.0,3.0,47437.0,96.0,2.0,10.0,2430.0,75.0,22700.0,1.0,0.0,3.0,12.0,3606.0,1310.0,72.1,0.0,0.0,122.0,43.0,3.0,3.0,0.0,13.0,,0.0,,0.0,3.0,9.0,3.0,5.0,3.0,14.0,16.0,9.0,16.0,0.0,0.0,0.0,4.0,100.0,33.3,1.0,0.0,72134.0,54088.0,4700.0,49434.0,Cash,36,4.0,10.77897712300635,8.006700845440367,0.062498697943792834,0.027825543614096476,427.31238315677024,667.0,10.165639972621491,0.058823529411764705,0.0,0.058823529411764705,1,1
8400.0,8400.0,8400.0, 36 months,12.59,281.38,C,C2,10+ years,MORTGAGE,96500.0,Source Verified,Dec-2015,debt_consolidation,MN,15.11,1.0,690.0,694.0,0.0,22.0,45.0,10.0,1.0,7325.0,73.2,21.0,w,659.0,655.0,0.0,25.0,0.0,0.0,37174.0,0.0,3.0,0.0,3.0,14.0,29849.0,58.0,2.0,3.0,2826.0,60.0,10000.0,0.0,4.0,8.0,6.0,3717.0,575.0,92.7,0.0,0.0,116.0,173.0,11.0,11.0,1.0,11.0,,9.0,,0.0,4.0,4.0,4.0,5.0,8.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,2.0,90.5,100.0,0.0,0.0,61687.0,37174.0,7900.0,51687.0,Cash,36,10.0,11.477308649967686,9.036106025364846,0.08704573009606117,0.03498590848806366,341.73808343367097,692.0,14.417522245037645,0.0,0.09090909090909091,0.09090909090909091,0,1
10000.0,10000.0,10000.0, 36 months,6.99,308.73,A,A3,10+ years,OWN,39000.0,Not Verified,Dec-2015,debt_consolidation,TN,16.25,0.0,725.0,729.0,1.0,66.0,,20.0,0.0,19569.0,24.9,32.0,w,789.0,785.0,0.0,,0.0,145.0,148479.0,3.0,0.0,0.0,0.0,,0.0,,2.0,5.0,3975.0,25.0,78500.0,0.0,0.0,2.0,6.0,7815.0,42270.0,20.7,0.0,0.0,,351.0,1.0,1.0,5.0,1.0,,1.0,,0.0,9.0,13.0,11.0,14.0,0.0,19.0,27.0,13.0,20.0,0.0,0.0,0.0,3.0,96.9,0.0,0.0,0.0,208231.0,19569.0,53300.0,0.0,Cash,36,10.0,10.571342565808699,9.210440366976515,0.2564036819568729,0.09496462626884036,125.91612049204144,727.0,29.248459958932237,0.047619047619047616,0.0,0.0,0,0
6000.0,6000.0,6000.0, 36 months,9.17,191.28,B,B2,< 1 year,MORTGAGE,65000.0,Source Verified,Dec-2015,credit_card,IL,10.43,2.0,670.0,674.0,2.0,9.0,,15.0,0.0,9012.0,30.1,33.0,w,649.0,645.0,0.0,,0.0,0.0,43609.0,2.0,3.0,1.0,2.0,4.0,34597.0,86.0,2.0,3.0,3464.0,62.0,29900.0,1.0,2.0,6.0,6.0,3115.0,7548.0,44.9,0.0,0.0,72.0,181.0,8.0,4.0,4.0,8.0,,4.0,9.0,0.0,2.0,2.0,4.0,8.0,4.0,12.0,25.0,3.0,15.0,0.0,0.0,0.0,4.0,84.4,50.0,0.0,0.0,70277.0,43609.0,13700.0,40377.0,Cash,36,0.0,11.082157933374816,8.699681400989512,0.09230627221119675,0.03530671260690334,338.0486790097774,672.0,15.080082135523615,0.125,0.125,0.0,0,1
16000.0,16000.0,16000.0, 60 months,11.99,355.84,C,C1,3 years,MORTGAGE,81000.0,Not Verified,Dec-2015,debt_consolidation,MI,16.36,0.0,730.0,734.0,2.0,,,15.0,0.0,44115.0,57.1,38.0,w,709.0,705.0,0.0,,0.0,0.0,216869.0,2.0,2.0,1.0,3.0,3.0,10226.0,53.0,1.0,3.0,24792.119999999974,56.0,77300.0,1.0,4.0,4.0,7.0,14458.0,25685.0,63.2,0.0,0.0,159.0,165.0,1.0,1.0,3.0,1.0,,1.0,,0.0,4.0,4.0,10.0,14.0,13.0,12.0,22.0,4.0,15.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,262797.0,54341.0,69800.0,19247.0,Cash,60,3.0,11.30221677925738,9.680406499268875,0.1975284255749929,0.05270922826247963,226.9924896312073,732.0,13.752224503764545,0.125,0.0,0.0,0,1
16000.0,16000.0,16000.0, 36 months,9.8,514.78,B,B3,5 years,MORTGAGE,80000.0,Not Verified,Dec-2015,home_improvement,AZ,4.38,0.0,660.0,664.0,0.0,26.0,,8.0,0.0,2683.0,31.6,18.0,w,709.0,705.0,0.0,42.0,0.0,2304.0,126820.0,0.0,0.0,0.0,0.0,95.0,0.0,,0.0,1.0,409.0,32.0,8500.0,0.0,0.0,0.0,1.0,18117.0,990.0,47.9,0.0,0.0,116.0,114.0,16.0,16.0,5.0,53.0,26.0,16.0,26.0,3.0,3.0,6.0,3.0,6.0,2.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,139700.0,2750.8,1900.0,0.0,Cash,36,5.0,11.289794413577894,9.680406499268875,0.1999975000312496,0.07720541918712193,155.10488968164722,662.0,16.418891170431213,0.0,0.0,0.0,0,1
12000.0,12000.0,12000.0, 36 months,5.32,361.38,A,A1,1 year,MORTGAGE,80000.0,Not Verified,Dec-2015,credit_card,CA,17.79,0.0,790.0,794.0,0.0,,,14.0,0.0,11795.0,16.7,28.0,w,819.0,815.0,0.0,,0.0,0.0,283419.0,0.0,6.0,1.0,3.0,12.0,26554.0,53.0,0.0,2.0,9407.0,32.0,70500.0,0.0,0.0,1.0,6.0,20244.0,53705.0,18.0,0.0,0.0,112.0,179.0,14.0,8.0,2.0,14.0,,9.0,,0.0,3.0,3.0,6.0,8.0,17.0,7.0,9.0,3.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,369112.0,38349.0,65500.0,50612.0,Cash,36,1.0,11.289794413577894,9.392745258631441,0.1499981250234372,0.054198870169474576,220.76273525028975,792.0,14.913073237508556,0.0,0.0,0.0,0,1
17000.0,17000.0,17000.0, 36 months,13.99,580.94,C,C4,1 year,MORTGAGE,90000.0,Source Verified,Dec-2015,debt_consolidation,KS,18.36,0.0,665.0,669.0,3.0,,,29.0,0.0,36371.0,52.4,63.0,w,654.0,650.0,0.0,,0.0,0.0,257213.0,3.0,3.0,0.0,1.0,24.0,107488.0,91.0,3.0,6.0,11987.0,69.0,69433.0,2.0,13.0,4.0,7.0,9893.0,7751.0,80.3,0.0,0.0,147.0,167.0,4.0,4.0,4.0,4.0,,1.0,,0.0,8.0,14.0,9.0,14.0,21.0,24.800000000000182,42.0,14.0,29.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,301850.0,143859.0,39300.0,112071.0,Cash,36,1.0,11.407576060361786,9.741027444837728,0.18888679014677615,0.07744834022130383,154.65511908444168,667.0,13.91375770020534,0.1,0.0,0.0,0,1
12600.0,12600.0,12600.0, 36 months,11.99,418.45,C,C1,5 years,RENT,35000.0,Not Verified,Dec-2015,debt_consolidation,MA,32.51,0.0,800.0,804.0,0.0,,,6.0,0.0,1418.0,3.8,11.0,w,699.0,695.0,0.0,,0.0,0.0,18503.0,0.0,3.0,1.0,1.0,10.0,17085.0,56.0,0.0,1.0,1418.0,27.0,37500.0,0.0,0.0,0.0,2.0,3084.0,36082.0,3.8,0.0,0.0,34.0,356.0,22.0,10.0,0.0,22.0,,,,0.0,1.0,1.0,3.0,8.0,3.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,68200.0,18503.0,37500.0,30700.0,Cash,36,5.0,10.463131911491967,9.441531454869693,0.35998971457958345,0.14341939906317835,83.44260340922636,802.0,29.66735112936345,0.0,0.0,0.0,0,0
10000.0,10000.0,10000.0, 60 months,17.27,249.98,D,D3,< 1 year,RENT,110000.0,Not Verified,Dec-2015,other,MD,16.43,0.0,665.0,669.0,4.0,55.0,,29.0,0.0,23933.0,62.3,40.0,w,684.0,680.0,0.0,78.0,0.0,0.0,64920.0,2.0,3.0,1.0,1.0,10.0,40987.0,113.0,3.0,8.0,2539.0,70.0,38400.0,2.0,0.0,12.0,9.0,2404.0,5646.0,74.0,0.0,0.0,142.0,77.0,2.0,2.0,0.0,2.0,,2.0,,1.0,11.0,17.0,12.0,13.0,13.0,24.800000000000182,27.0,17.0,29.0,0.0,0.0,0.0,4.0,100.0,58.3,0.0,0.0,81697.0,64920.0,21700.0,43297.0,Cash,60,0.0,11.608244735642321,9.210440366976515,0.09090826447032299,0.027267570810457043,438.2819348155232,667.0,11.83025325119781,0.13333333333333333,0.0,0.0,0,0
16000.0,16000.0,16000.0, 36 months,6.89,493.23,A,A3,9 years,MORTGAGE,79000.0,Not Verified,Dec-2015,credit_card,LA,32.09,0.0,755.0,759.0,0.0,58.0,,12.0,0.0,14583.0,33.6,28.0,w,804.0,800.0,0.0,,0.0,0.0,188040.0,0.0,3.0,1.0,2.0,10.0,67292.0,81.0,1.0,1.0,4168.0,46.0,43400.0,1.0,1.0,2.0,3.0,17095.0,23805.0,36.9,0.0,0.0,147.0,263.0,11.0,10.0,3.0,11.0,58.0,7.0,58.0,0.0,4.0,5.0,4.0,8.0,7.0,7.0,15.0,5.0,12.0,0.0,0.0,0.0,2.0,89.3,0.0,0.0,0.0,256591.0,82892.0,37700.0,90364.0,Cash,36,9.0,11.277215789596891,9.680406499268875,0.20252908191035557,0.07490963397964867,159.84460676203386,757.0,21.913757700205338,0.0,0.0,0.0,0,1
4800.0,4800.0,4800.0, 36 months,13.44,162.76,C,C3,,MORTGAGE,31200.0,Verified,Dec-2015,other,NC,25.5,0.0,660.0,664.0,1.0,,9.0,8.0,1.0,24120.0,42.2,19.0,w,664.0,660.0,0.0,,0.0,0.0,117696.0,0.0,1.0,0.0,1.0,20.0,9859.0,77.0,2.0,4.0,9923.0,49.0,57200.0,1.0,0.0,1.0,6.0,14712.0,26092.0,45.1,0.0,0.0,64.0,319.0,11.0,11.0,2.0,11.0,,0.0,,0.0,3.0,4.0,4.0,6.0,2.0,6.0,15.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,155075.0,33979.0,47500.0,12875.0,Cash,36,,10.348205424565993,8.47657950853094,0.15384122303772316,0.0625759323337178,190.52271617000488,662.0,26.584531143052704,0.1111111111111111,0.0,0.1111111111111111,0,1
7500.0,7500.0,7500.0, 36 months,9.17,239.1,B,B2,6 years,MORTGAGE,30000.0,Not Verified,Dec-2015,debt_consolidation,SC,21.48,0.0,700.0,704.0,0.0,43.0,27.0,14.0,1.0,8909.0,26.8,26.0,f,724.0,720.0,0.0,43.0,0.0,164.0,41072.0,1.0,5.0,0.0,0.0,40.0,32163.0,84.0,1.0,2.0,3648.0,57.0,33300.0,0.0,1.0,0.0,2.0,2934.0,10531.0,43.1,0.0,0.0,165.0,86.0,6.0,6.0,0.0,6.0,,22.0,,4.0,4.0,6.0,4.0,4.0,17.0,9.0,9.0,6.0,14.0,0.0,0.0,0.0,1.0,84.0,25.0,0.0,1.0,71673.0,41072.0,18500.0,38373.0,Cash,36,6.0,10.308985993422082,8.922791623969635,0.2499916669444352,0.09560175929628148,124.94793835901707,702.0,13.752224503764545,0.0,0.0,0.06666666666666667,0,1
3600.0,3600.0,3600.0, 36 months,14.85,124.54,C,C5,10+ years,OWN,41200.0,Verified,Dec-2015,medical,TX,34.66,0.0,665.0,669.0,1.0,,70.0,26.0,1.0,9195.0,82.8,31.0,w,654.0,650.0,0.0,,0.0,0.0,178207.0,0.0,17.0,1.0,4.0,12.0,168881.0,102.0,1.0,2.0,2439.0,101.0,11100.0,1.0,0.0,4.0,6.0,6854.0,917.0,90.1,0.0,0.0,267.0,177.0,10.0,10.0,0.0,20.0,,3.0,,0.0,6.0,7.0,6.0,9.0,20.0,7.0,10.0,7.0,26.0,0.0,0.0,0.0,2.0,100.0,83.3,1.0,0.0,168392.0,178207.0,9300.0,157161.0,Cash,36,10.0,10.626217806887722,8.188966863648876,0.08737651998737894,0.03626322430360089,328.1822526684722,667.0,22.247775496235455,0.037037037037037035,0.0,0.037037037037037035,1,0
12225.0,12225.0,12225.0, 36 months,16.59,433.37,D,D2,,MORTGAGE,94000.0,Source Verified,Dec-2015,debt_consolidation,KY,10.62,0.0,670.0,674.0,1.0,80.0,,10.0,0.0,10711.0,82.0,20.0,f,674.0,670.0,0.0,76.0,0.0,0.0,136170.0,0.0,2.0,1.0,1.0,7.0,16690.0,93.0,4.0,5.0,2331.0,82.0,13000.0,1.0,3.0,4.0,6.0,13617.0,1700.0,92.0,0.0,0.0,231.0,94.0,12.0,7.0,1.0,12.0,,1.0,,0.0,4.0,7.0,5.0,5.0,10.0,7.0,9.0,7.0,10.0,,0.0,0.0,5.0,90.0,100.0,0.0,0.0,156259.0,27401.0,6800.0,17910.0,Cash,36,,11.451060699493427,9.41132011058867,0.13005180795948978,0.055316768072161,216.40536869489145,672.0,19.247091033538673,0.09090909090909091,0.0,0.0,0,1
7000.0,7000.0,7000.0, 36 months,8.38,220.59,B,B1,1 year,RENT,50000.0,Not Verified,Dec-2015,debt_consolidation,MI,7.35,0.0,715.0,719.0,0.0,28.0,87.0,13.0,1.0,5986.0,38.9,19.0,w,709.0,705.0,0.0,28.0,0.0,0.0,17162.0,1.0,8.0,0.0,0.0,64.0,11176.0,64.0,1.0,3.0,4329.0,52.0,15400.0,1.0,0.0,0.0,3.0,1320.0,7614.0,44.0,0.0,0.0,186.0,152.0,4.0,4.0,0.0,4.0,,16.0,,7.0,4.0,4.0,4.0,4.0,12.0,5.0,7.0,4.0,13.0,0.0,0.0,0.0,1.0,62.0,0.0,1.0,0.0,32984.0,17162.0,13600.0,17584.0,Cash,36,1.0,10.819798284210286,8.853808274977197,0.1399972000559989,0.05292889706470447,225.64195135159528,717.0,15.498973305954825,0.0,0.0,0.07142857142857142,1,0
14225.0,14225.0,14225.0, 60 months,17.97,360.99,D,D4,< 1 year,OWN,35600.0,Verified,Dec-2015,debt_consolidation,IL,24.24,0.0,670.0,674.0,0.0,,,11.0,0.0,11771.0,75.9,15.0,w,524.0,520.0,0.0,,0.0,0.0,66877.0,1.0,4.0,0.0,1.0,13.0,55106.0,96.0,1.0,2.0,3788.0,92.0,15500.0,2.0,0.0,0.0,3.0,6080.0,888.0,91.8,0.0,0.0,75.0,61.0,0.0,0.0,0.0,19.0,,13.0,,0.0,5.0,6.0,5.0,5.0,8.0,7.0,7.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,72750.0,66877.0,10800.0,57250.0,Cash,60,0.0,10.480129006333248,9.56282655529346,0.3995674278812393,0.12164101988093902,98.34525815630266,672.0,6.247775496235455,0.0,0.0,0.0,0,0
5000.0,5000.0,5000.0, 36 months,6.99,154.37,A,A3,10+ years,MORTGAGE,61000.0,Source Verified,Dec-2015,debt_consolidation,MI,30.53,4.0,710.0,714.0,0.0,22.0,,15.0,0.0,11513.0,29.5,44.0,w,724.0,720.0,0.0,22.0,0.0,0.0,163017.0,2.0,3.0,1.0,2.0,1.0,35679.0,75.0,4.0,5.0,3689.0,44.0,39000.0,0.0,5.0,1.0,7.0,11644.0,15840.0,31.1,0.0,0.0,136.0,175.0,1.0,1.0,3.0,1.0,22.0,7.0,22.0,4.0,3.0,7.0,4.0,22.0,7.0,9.0,33.0,7.0,15.0,0.0,0.0,2.0,5.0,86.4,25.0,0.0,0.0,262439.0,47272.0,23000.0,58508.0,Cash,36,10.0,11.0186455364637,8.517393171418904,0.08196586941197685,0.030361896020454995,392.61118620068225,712.0,14.584531143052704,0.0,0.25,0.0,0,1
18000.0,18000.0,18000.0, 60 months,17.57,452.89,D,D4,< 1 year,RENT,45000.0,Not Verified,Dec-2015,debt_consolidation,CA,22.0,0.0,670.0,674.0,3.0,30.0,,7.0,0.0,4959.0,55.7,16.0,w,524.0,520.0,0.0,30.0,0.0,0.0,17893.0,2.0,1.0,1.0,2.0,12.0,12677.0,84.0,2.0,4.0,23.0,74.0,8900.0,1.0,3.0,3.0,6.0,2556.0,3277.0,0.7,0.0,0.0,166.0,230.0,0.0,0.0,2.0,1.0,,0.0,,3.0,1.0,2.0,2.0,3.0,6.0,5.0,7.0,2.0,7.0,0.0,0.0,0.0,3.0,81.2,0.0,0.0,0.0,24248.0,17893.0,3300.0,15091.0,Cash,60,0.0,10.714439990727769,9.798182590890704,0.39999111130863757,0.12073846974140229,99.14296415431052,672.0,19.16495550992471,0.375,0.0,0.0,0,0
10000.0,10000.0,10000.0, 36 months,6.99,308.73,A,A3,10+ years,RENT,54000.0,Verified,Dec-2015,credit_card,FL,14.96,0.0,705.0,709.0,0.0,,,10.0,0.0,12907.0,38.0,19.0,w,754.0,750.0,0.0,,0.0,0.0,30402.0,2.0,1.0,1.0,1.0,2.0,17495.0,100.0,5.0,7.0,4534.0,59.0,34000.0,0.0,5.0,0.0,8.0,3378.0,4634.0,57.9,0.0,0.0,101.0,229.0,6.0,2.0,3.0,19.0,,22.0,,0.0,2.0,7.0,2.0,4.0,3.0,9.0,13.0,7.0,10.0,0.0,0.0,0.0,6.0,100.0,50.0,0.0,0.0,51495.0,30402.0,11000.0,17495.0,Cash,36,10.0,10.896757843893464,9.210440366976515,0.18518175589340938,0.06859142412797156,174.34539760436508,707.0,19.080082135523615,0.0,0.0,0.0,0,0
